-5.444737967244083626e-02,-2.957641056257028639e-02
-3.047050975127362903e-03,1.959649933187073995e-03
-7.403605499209243990e-02,2.004742818627872764e-02
1.532747118428481534e-02,-1.888437530553141452e-02
1.211010776984656513e-02,-1.116680744748032271e-02
5.787816487241558179e-03,-7.049830380369461608e-04
-1.520825026751308762e-02,1.419924880472239921e-02
2.839966115748515652e-02,-1.798469886251760630e-02
2.557471758932014852e-02,9.479123273781518699e-02
2.652965773974214764e-04,2.055900231420911689e-02
3.961777497438029316e-02,3.936612729753608680e-02
-5.315626271140973941e-02,5.764234625588125771e-02
1.819419758446014224e-02,-2.850833508450536374e-02
1.488976787126570708e-02,-9.891777000048710203e-03
-3.417941853640644578e-03,1.534453272468325712e-02
-4.646873193412435522e-03,-2.695659344722435482e-04
-1.286134043054941792e-02,1.452606352869841196e-02
2.956038588705126383e-02,9.792640880257285491e-03
5.410997768769708338e-03,-7.801265978430986514e-02
-4.072177560632630339e-03,5.307261686256145410e-03
3.043995203950460113e-03,7.144824630383106966e-03
3.162433289461816580e-03,-1.412919244083062770e-02
2.443653917625761979e-02,-8.215965175553251176e-03
3.061837616534435029e-03,6.236399924552745236e-03
-6.868894279880685856e-03,3.372992732418693840e-03
5.181821930661961728e-02,-3.905527177573347997e-02
-1.017854303923449409e-02,1.577636413013442512e-02
-2.756546500024386823e-02,-3.229994930027879629e-02
1.169630348500343003e-01,4.401761837131702715e-02
-5.385770638618683119e-04,-3.592772142696138045e-03
2.669141697521784130e-03,1.321459309369977728e-02
4.671140619850232614e-03,-1.256867699020326919e-02
-6.788435605181462884e-03,8.301185673171429177e-03
-2.014998654185529495e-02,5.978785514553586720e-03
1.258139381253160598e-02,-1.203345314583224163e-02
-1.166751112708742585e-02,1.571703357301277096e-02
6.187182581633506040e-02,1.657615819120102779e-02
4.982449409696847534e-03,-4.570403555255633798e-03
3.238953826697659258e-03,-3.179727667730401601e-03
-1.418587512394699907e-02,6.326595251093747535e-04
-5.316485677727243730e-02,4.230344009326746785e-02
1.761863472463432931e-02,6.249144546977886822e-02
-9.362015342673607465e-02,7.383865124414114300e-02
-1.530181652195349712e-02,-9.706729349831656750e-02
3.902641883286693536e-02,6.544212759500830923e-03
-4.957263940114395306e-02,3.961952292073100956e-02
5.347963785948282867e-03,-7.498382937826752505e-03
2.650564237795888581e-02,6.585237554433140406e-02
-6.218409704667883335e-03,1.431182060459572185e-02
-8.320573799549287053e-02,1.722254779079825451e-02
-2.973354758928561936e-02,1.576641444027125638e-02
-2.401848456495837142e-02,6.133500550944355305e-03
2.202375056131053097e-02,-6.267539017326394799e-04
-1.067599799435096702e-03,3.158270064449165537e-03
-3.810916299855678611e-03,6.486188033301226947e-04
1.697749294614474963e-02,3.990614392794759467e-04
-7.349530857202483426e-03,-9.962490583400122543e-03
2.209799560473335936e-02,1.056142499291147334e-02
-3.014174920298263657e-02,-7.006158115355484890e-03
9.109137458690122133e-03,-1.397320544597009835e-02
2.074566379551370451e-02,3.700919189593294620e-03
4.210824053790939749e-03,-3.714541438970550037e-03
6.659107824063256742e-02,-2.112811032824567919e-02
5.936321900506408983e-02,-4.376805477169201652e-02
5.722200469713771553e-02,8.139360310471053378e-03
1.362530109478088912e-02,1.330982831255915261e-04
-8.650294315035120599e-03,-1.415689947889564289e-03
3.430669525096385203e-02,1.557547145546388408e-02
-3.110762946599412234e-04,5.008461325887663719e-03
-2.720889260301438337e-02,-5.885984336007465956e-02
-2.869824812981518571e-04,3.103387213244509710e-03
-1.556773457955972460e-02,6.401738716363083352e-04
6.676569437493591087e-03,4.414433047761649742e-02
6.887758742808276595e-03,1.090569682534738884e-02
3.675423232948627980e-03,-1.450775697127347236e-03
-1.357444825789240646e-02,3.140774679954427004e-04
-4.140880252147722401e-03,-8.098191084749623361e-03
-1.386381687430755013e-03,5.323586626856072201e-03
-9.214237047561156524e-03,7.946769075482163283e-03
-4.531547440654618182e-03,3.239229862256606113e-03
