-1.791055766167705954e-01,1.149937884112404995e-01,-1.382151270503840235e-01,4.254506489798424301e-02,-7.336080926451378492e-02,1.062043474621037070e-01,-5.477520498621498563e-02,-2.761136629808304543e-01,1.063214967004250285e-02,-2.458599043204915124e-01,-2.322336297668305682e-01,1.698488066052611933e-01,-1.198889625905438794e-01,-1.840011868967209585e-01,-1.163982628513350048e-01,1.247013500711497830e-01,-3.647574168461016342e-01,5.612139540927525705e-02,6.739741304538092448e-02,-1.631118420061535013e-01,-8.539658527680636657e-02,-4.422729795678775333e-01,2.378644810764037748e-02,2.024961636526631525e-01,1.709715278913185033e-01,5.883896940172141793e-02,5.499599079735715407e-02,4.510378968709902181e-02,7.597490680312196654e-02,-1.010386922971815010e-01,-1.444808287266298730e-01,6.255994812166300323e-02,6.951362050864194619e-02,9.293380808367060486e-02,-1.081426920713958045e-01,4.902556545890576073e-02,1.316006065965765470e-01,9.233885468589164702e-04,1.258344380374853133e-01,2.324559835136240094e-01,6.971046432986634234e-02,1.082596209501055923e-01,-4.011893634647820811e-02,3.112582064218768693e-02,2.568558099874980738e-01,-7.631582517273433064e-02,3.358665311247113761e-02,-8.435537044947456764e-02,1.907247802480128637e-02,3.844376879961319826e-02,-3.892801362371814955e-01,1.334598312578296198e-01,-8.747603440798223939e-03,3.625975122792054334e-02,1.891189612859323910e-01,-1.398604831446826624e-01,6.833687410560616848e-02,-6.143125453763384480e-02,1.270661100828239390e-03,1.240984502718928961e-01,2.370807454803243453e-01,-8.064861612794044232e-02,-3.378980631880977858e-01,-1.907355958441186161e-01,1.709393154449661278e-01,-1.450731615848804834e-01,-5.908699637591439263e-02,1.945934193493960018e-01,2.418741646361578235e-01,5.907561347906206684e-02,-1.121521559881416509e-03,-2.855788575900259155e-02,7.279057942905138578e-02,-1.010516384577709592e-01,-2.849154573247137875e-02,6.490117456805329782e-03,-4.752400170398528301e-02,2.556680510591154420e-01,2.268898196813911444e-02,6.909444345584836444e-02
1.692799603479101245e-01,4.684666363728214045e-02,-9.927893080055537334e-02,-5.525938275692496814e-03,-1.441304654593021928e-01,-3.226991991985344449e-02,7.829602450327248497e-02,-2.724253230580546137e-01,3.632700451825116722e-02,-1.392467809900469478e-01,-9.624462221414357629e-03,1.368181476982561762e-01,1.784681746368089322e-02,3.216223649292951348e-02,-5.936239141810174813e-02,-2.731699730189287700e-03,-3.188339602975967524e-01,-8.207461490567950768e-02,2.374155718095189924e-02,-1.255410238117093402e-01,4.942058318733998090e-02,-3.819298489038953082e-01,1.351835424969465571e-01,1.605548447655675837e-01,3.893508949155079918e-02,6.313994940196145100e-02,2.061947681315753622e-01,-9.126110739048117620e-03,1.791992609346055310e-01,-2.209586841682000535e-01,-2.785943343628084767e-02,-1.041272264947936954e-01,3.994462876199986190e-02,1.330708450240777052e-01,-2.475081742124276771e-02,1.577676221198692497e-01,7.161192260584982316e-02,1.072713955173609235e-01,2.731098516309304891e-01,1.790813725604482598e-01,1.520735248089414016e-01,4.253413643035529323e-02,-6.410474449127197272e-02,1.423670276344860819e-01,2.034366933007410727e-01,1.244713065075792185e-01,3.836371029716334480e-02,1.504713659142735416e-01,-9.093020838728047006e-02,8.064267909322284100e-02,-1.573161732746662655e-02,5.220569397191474059e-02,6.004113630613736041e-02,3.029078066292932928e-02,1.975176604996287943e-01,4.716236959426299558e-02,1.923610326211323135e-02,7.916519244982431203e-02,5.954721372960655734e-02,2.007878663475342607e-01,8.716221315657315949e-03,-3.391926709821809632e-02,-2.972533996981844423e-02,5.777005298468900624e-02,6.230045551116389357e-02,-4.716466577148689110e-01,3.800806588417500465e-02,1.835814059153093314e-01,1.757848684925880922e-01,1.090961982372089245e-01,7.904026171496825182e-02,-1.114262816639299686e-01,1.157671812530994965e-01,-5.559439570073827080e-02,-1.980940808606355616e-02,9.080669742441987644e-03,-3.712855353157940713e-02,9.988536620859909954e-02,-1.024674906202180935e-01,-9.308320151803414766e-02
1.669854200949686951e-01,1.534264541626759737e-01,-2.312057139975360331e-01,-1.526067862862235877e-02,1.432112190061256285e-01,-1.093971861229651489e-02,-8.201961543475817795e-02,6.275403983778231332e-02,-2.318809506131493670e-01,4.672872196455244570e-02,8.255157272197176377e-02,-1.245162888985758554e-01,-6.049587387963448193e-02,-8.932565214088259431e-01,1.498088451063323556e-01,1.193087661008201822e-01,7.371648183227035023e-02,2.362671108553793600e-02,2.014524278041082417e-01,2.143792928429439359e-01,-4.310582215776379705e-03,1.140669041839597192e-01,7.714316992975396581e-02,1.365975115891787488e-02,-1.948130135642463789e-01,-6.880781365690542828e-02,-1.273601241930102657e-01,-6.906222841203864260e-02,-9.732824373416867902e-03,1.400424571335311674e-01,-1.402658644917846413e-02,1.996515560334229111e-01,1.228171482179750557e-01,3.571993177998902119e-02,3.680035711554137390e-02,-1.074788202394390130e-01,-1.312116508326129360e-01,-3.586920638631942160e-02,-4.955570881224702351e-02,-1.764818889945315439e-01,-1.677630242542963723e-01,-2.207991738137157073e-02,7.759137511544848820e-02,-1.955540434339564371e-01,1.864113156464744236e-01,-3.869732743550058918e-01,8.207699252041657234e-03,1.953182021755787631e-02,-1.649487462332887289e-01,-3.595065816024639593e-01,-1.901520747570491499e-01,-3.211660645372224621e-01,-1.134804636357907431e-01,1.571713994252874058e-01,-2.391056031271000804e-01,1.396353002548398996e-02,-9.502870908677356343e-02,-3.949360190548887317e-01,1.958302552962934429e-01,5.080554001333464909e-02,2.065982785612697215e-01,1.450888280053592994e-01,-1.117190310841064127e-01,-8.742989119175097190e-02,-3.017513728210924687e-02,2.276166949993865263e-01,6.373403310786515674e-02,-1.194073331790201503e-01,-4.280460800254323739e-02,-1.331991988661503368e-01,-8.319259021239980290e-02,2.660767764439119221e-01,-1.533491811406444139e-01,-2.399762983666579516e-02,-9.736257405238338660e-04,-1.325503776298262992e-01,1.162152435069135487e-01,1.419327262176057203e-01,2.654119550353156026e-02,5.108722197058940782e-03
1.030702238914356084e-01,-3.074882734557956698e-03,-4.600288720625191757e-02,-1.017706651330534985e-02,2.250715824867283721e-01,1.144253641503438362e-01,-2.798467552765740440e-02,1.067961600552375448e-02,-1.204350345562531094e-01,1.154322363568063420e-01,1.944343287888621319e-01,7.170258556238712222e-02,-1.432121210242318643e-01,-3.785070328770760717e-02,4.203025917564734426e-02,-9.120782896003390428e-03,-3.253397289233444373e-02,-5.968695882733784236e-02,1.420993365094099792e-01,1.359257851773091608e-01,-5.931642216751356611e-02,8.003765972187580624e-02,7.711124226830545769e-02,1.438882375988734773e-02,-1.073070818551610447e-02,-1.105597311270996308e-02,-1.694333341988845110e-01,1.044869208581379189e-01,-1.528401358998672695e-02,1.673781541984814825e-01,1.427317668371338166e-01,9.348931764617902929e-02,2.154797365155482550e-02,5.656233395786700036e-02,-7.248671504025863688e-02,-6.679676247475024864e-02,-1.129351488570872059e-01,-3.919917331507086766e-01,4.285659909772140258e-03,-1.058381527087923213e-01,2.235951164286056544e-02,-4.331828557962103671e-02,7.381857928022013404e-02,-1.897611629609270434e-01,9.563066249405703656e-02,-3.927157033064496705e-01,-3.423406324552738522e-01,2.143986994270324631e-01,1.737610697890129216e-02,-2.836542709056872336e-01,3.771159198754760189e-02,-6.840365385801211451e-02,1.907580468248525063e-02,1.596747691593672080e-01,-2.285164693133376335e-01,5.655196270095792094e-02,-1.061349021336238097e-01,-6.822288682711520336e-01,1.521353055746305638e-01,-8.117167033700589673e-02,1.157363065373954447e-01,-1.725472122316500795e-02,-6.620681178127255095e-02,-3.973387144259516585e-02,2.702217989140772575e-02,1.014792299865771158e-01,7.425990447389647919e-02,-1.230876557112400294e-01,4.705226181331749816e-03,-1.446634918160047412e-01,-8.329443114750544053e-02,1.387761370608379674e-01,5.285832332614216755e-02,-8.878041093981327639e-03,8.783100342391018944e-02,-8.390644639921669701e-02,1.391936710098880432e-02,7.482617973377114762e-02,3.035569718885568896e-02,5.871243207712291412e-02
-8.050090229910422668e-02,-2.085622551458913426e-02,2.367785534066365605e-01,-3.975695901610210720e-02,1.432863565628351432e-01,-2.272337426197571508e-01,-6.323698033645511196e-02,1.112054417119798244e-01,1.263423984069006190e-01,2.108303535599941880e-01,4.472854866089489428e-02,5.802804288450755243e-02,2.648141484522769096e-01,7.181153325077067884e-02,1.308697496628062062e-01,-2.998961157759859608e-01,2.275588251725140232e-01,1.061079749451598053e-01,-2.897320902372629153e-02,1.634753966117041268e-01,7.570690988252093412e-02,2.850427573771201553e-02,-4.118390279221287309e-02,-1.912945836078304429e-01,-1.574307344002785491e-01,1.832854136312700791e-02,-1.358112401458839123e-02,1.009273228725673516e-01,1.109623142779871674e-01,2.012102891928001236e-01,1.387925781531742508e-01,2.419533924620283494e-01,-7.730415708790566720e-02,-9.518892007835100255e-02,-2.138753321919074912e-02,-2.379078436777309624e-01,-8.010930579097368109e-02,-2.408180647257320839e-01,-2.542253387417385824e-01,5.554234836693849181e-02,4.063332245796227177e-02,6.008940745087764518e-02,2.143710540515516433e-02,2.151450672879278714e-01,-5.080028686305144980e-02,-2.882701508243002975e-01,-1.253469459911170925e-01,-2.210677505865038528e-02,2.134650347911571933e-01,-2.737231223944434078e-01,1.469009197430867775e-01,-7.494190114028173588e-02,1.173179023964328604e-01,-1.354631150091795133e-02,-2.982260761036661587e-02,2.859792496913403093e-01,7.216908934180257806e-02,-1.968274400132845048e-01,8.772053481301257671e-02,-2.134684783794073282e-01,-2.254634269478032471e-01,1.310634233338143495e-01,6.968227112707822690e-02,2.717448483244798707e-01,4.014335356517415715e-02,-1.543239982688763938e-02,-7.708026110492972177e-03,1.146650856367932153e-01,-2.144116409021120662e-01,-2.066901511245671508e-01,3.553183765245492703e-02,-2.539803507590394568e-02,-2.510103181430030084e-01,8.007387865845393138e-02,1.414976677181075618e-03,1.476380876577179924e-01,2.175487257425146037e-01,-2.263647347951906474e-01,-3.283774091589856080e-03,-6.641791021479206969e-02
-2.344590598980478835e-01,-1.944990189987177986e-02,1.796166503662261216e-01,6.325877800988563560e-02,-3.123604160782948447e-01,-5.442955922562037890e-02,-4.844687674525801485e-02,2.552682199741087427e-02,1.366536314682608722e-01,8.747324644986825826e-02,-2.413160668375609608e-01,2.947503252371048155e-01,1.689797630450079746e-01,-1.969321956493925302e-02,-3.623903311688019269e-01,-2.062886018416147105e-01,3.430866754551932518e-02,-1.095555090260757619e-01,-1.264508253599605780e-01,4.077900691354298217e-03,5.890029574451455946e-02,4.068045386852808809e-02,-1.602002055906836808e-01,5.408125905762183744e-02,2.954957168836648551e-02,-7.256455386089352699e-02,1.883748389783440058e-01,-6.011133636289879567e-02,1.392667591632797131e-01,-4.539215429546649555e-02,-4.558971801291986092e-02,-7.899173111986901308e-03,1.397484171080822651e-02,-3.870313444645511608e-02,-6.070595546349173005e-02,1.104591445926428467e-01,-6.650086769859829897e-03,2.421234538559021432e-01,3.645055259989810753e-02,1.512393474715152952e-01,8.482280725509451502e-02,5.112076855394228660e-03,-2.167731559807175579e-01,2.306646652922582641e-01,-1.659910084089999127e-01,2.370705134116417589e-01,1.544359839940966928e-01,-1.600251876092634029e-01,1.907627854026324454e-01,9.277802408139269874e-02,1.641533063994747577e-01,2.392061361565192557e-01,7.557630654815390703e-02,-2.082224746932611059e-01,1.801577705845687771e-01,1.394447063016871491e-01,-1.007815856206122490e-01,1.349552160503382503e-01,-5.774836090483115997e-02,1.225725895706419356e-02,-1.004910445862965962e-01,-5.341351221964912160e-02,-5.124893194615005865e-02,1.702627796729913323e-01,-1.732477987740781156e-01,-4.263907112131283261e-01,-1.021634545192904170e-01,7.663088100172837924e-02,-2.617083367833621110e-02,9.650826260538279688e-02,-2.680544362063063540e-02,-1.003908071924080742e-01,-2.351307583909079124e-01,9.927961034391399875e-02,-1.017017408182534083e-01,1.307169281701641428e-01,-2.536151084641067865e-01,-8.435817284093062585e-02,-5.930999104118531151e-02,6.552462300105894866e-02
-6.458723778260007375e-02,1.711089713650742195e-01,-1.439551710255096151e-01,-4.750326351182845158e-02,7.247496178875305339e-02,1.304856758742071188e-01,-5.355392368845003637e-02,-1.884197375719706413e-01,-1.253137857076365991e-01,-2.496034566647459263e-01,1.072249647699765468e-01,-1.278274835746828486e-01,-2.087909148829270867e-01,9.479597659309995095e-01,4.936544946704606723e-02,2.406409555881363072e-01,-3.877624227409635083e-01,1.754122463204199275e-02,6.238879352448524485e-02,2.111442600862426921e-03,-2.926838728605658455e-02,2.608380725372444475e-02,1.030369339932313694e-01,1.075915685525139637e-01,2.519913089056238231e-01,6.191599368376977941e-02,-8.465884149452881924e-02,8.301280142627982805e-02,-8.177884820804606769e-02,1.610438637671529893e-01,-7.605897074515002854e-02,-2.447047425321854652e-01,6.438747518534679304e-02,1.862972415516913061e-01,-8.842687990303298162e-02,6.716559151599109379e-02,1.307126009126078070e-01,-5.949352029999475933e-02,3.093631153655315158e-01,3.891104654791606443e-02,9.888278461393343322e-02,3.290229102398264938e-02,1.493163483332267116e-01,-1.453252461070640433e-01,1.247829067461721786e-01,5.547073898085812943e-02,8.420696833601247488e-02,1.026793154749436332e-01,-4.281095158408779189e-01,-3.508702328409789989e-02,-3.264032148841481407e-01,-6.083923407769981084e-02,-4.753511751664117602e-02,2.035504906682887027e-01,2.191704464421053225e-02,-9.516564396653685864e-02,4.116345447540007557e-02,2.971915812708924021e-01,7.346070759001110950e-02,8.275976272832498426e-02,2.136010958023189521e-01,-5.443807927434157756e-02,-2.271438331152849377e-01,-1.736435479964765494e-01,1.716022006824458324e-01,6.961620712249921850e-02,5.793558979031976364e-02,4.028291224050004754e-02,1.045566844130584733e-01,-1.145000709339897838e-01,-3.029680984501393129e-02,6.500080271855795955e-02,2.353689693429522889e-01,-2.676852328755310526e-02,-6.330702197427654637e-03,-1.153650069107135245e-01,5.031265018548037454e-02,9.711887571524178975e-02,5.231922747333072471e-02,6.369221237668097613e-02
-3.539097211525485953e-01,1.265660110507892400e-01,1.984008775634841792e-01,-9.981841833555401763e-03,-1.830318934266428610e-01,-1.169712355542722598e-01,4.951797341051627360e-02,-5.963046488707037657e-02,1.391805328672437725e-01,-2.166237019546096709e-02,-1.341265358079052339e-01,9.654791403941269390e-02,6.204987928406486414e-02,-3.063929987943117203e-02,-2.803911325297519519e-01,-5.502628637766096009e-01,-5.421147600671317318e-02,6.319762205648633835e-02,-5.694517463653464562e-02,2.085077194030993467e-02,-6.392513275805136730e-02,-4.030293700871320217e-01,-1.059596808666348894e-01,-3.367197712723610237e-02,6.062663073201458863e-02,-3.976246291148071571e-02,2.149047317509791832e-01,-1.075314246962990050e-01,8.446375242846368772e-03,-1.565318902475778817e-01,1.263145730701551728e-01,-2.144432661963046119e-02,4.931264644879942288e-02,6.044274924418944345e-02,3.377653035166152968e-03,1.536127153092979036e-01,1.783495962091163067e-01,1.256216722770752414e-01,1.006658769681688798e-01,1.770030376910106396e-01,2.820922593628906738e-01,1.046404187162731370e-01,-1.269544693472394736e-01,1.439433557832774102e-01,1.597630649371581044e-02,1.960591219424022424e-01,1.802135747042714065e-01,-8.016286559630063369e-02,-1.237731544933269243e-02,1.761344378882708228e-01,1.036729055651847697e-01,1.494457188079295618e-01,2.167125098245676618e-01,-6.577286599073527140e-02,1.420801567299926349e-01,2.391763395778913059e-01,-5.732948468206888748e-02,1.667157548056081573e-01,-2.163845511924313292e-01,7.686373406804197783e-02,3.802390820884932882e-02,-1.201737809280900987e-01,-3.947747114305672628e-02,9.487901675584170524e-02,3.108976102757596977e-02,-5.254504432101224642e-01,8.697379641621277857e-02,2.545329788455412690e-01,1.617075343769091011e-01,2.781362859831343348e-02,-5.331119702797161575e-02,-7.751735628708343595e-02,5.209462060620802942e-02,-1.048651525467995116e-01,-4.304555572456120194e-02,2.045075589538216665e-01,-4.115054761925151378e-02,1.567242954598574781e-02,4.311900331364817290e-02,1.572166557654477298e-02
-1.056397826533330558e-01,1.498829507927524340e-01,-1.743168179677475893e-01,-3.632543324660395673e-02,-5.705080538457919098e-02,1.572418186194296241e-01,7.008124846088129023e-02,-2.026253451184390209e-01,-2.622068243605296667e-01,-1.584926084159276050e-01,1.471739543796137806e-01,-5.271677659077765588e-02,-7.979832179721738084e-02,-4.959578480866708508e-03,1.295530423662921427e-01,1.605193873178161201e-01,-2.212961864920083288e-01,1.205843654029285436e-02,9.340466124467515507e-02,2.236590411016075863e-01,2.414168701721200808e-02,4.268476252992604164e-02,1.002459817837778183e-01,1.687477523092468512e-01,6.998743422681150128e-02,-5.525257574439037395e-02,-1.221498923135858894e-01,-9.902477327840811597e-03,-6.853670319885739326e-02,2.229206333645980254e-01,-1.409869103754654018e-01,-2.994508266890687220e-02,3.738090115222014037e-02,2.420216251970492838e-01,-8.238183496362946889e-02,1.058829678211782449e-01,1.463092758167921226e-01,-1.562869826296013620e-01,1.482987242552672724e-01,-6.688225857179629086e-02,-1.078332759150938680e-01,1.989513775987162073e-02,8.424746619319804786e-02,-2.374873743027524908e-01,2.640026717962258851e-01,-2.301130591802610925e-01,-2.598811144563964448e-01,2.406844357063102902e-01,-2.459509353954530964e-01,-3.372701858940142516e-01,-1.226860449975979289e-01,-2.506184403822930840e-01,-6.343969315136271936e-02,1.568934726723247020e-01,8.081847881279524692e-03,-7.349795357516353267e-02,8.412671927454482002e-02,-4.177951329885784548e-01,2.531548102971267200e-01,1.781699014611324017e-01,1.214325182983201357e-01,4.250536376050206150e-02,-2.312337574816208940e-01,-2.345885843999250819e-01,1.699915582447011908e-01,1.191309097204502065e-01,-2.499197426405784864e-02,-7.460939265929754372e-02,1.557061848782015367e-01,-2.216722538890139038e-01,9.882568036502077657e-02,7.495091744978010784e-02,1.838680238970280545e-01,6.431722048142927972e-02,9.499858259955391848e-02,-4.328492858187930198e-02,-9.207238306007317630e-02,8.369533984400355509e-02,-7.240298011485381269e-02,-1.054652549571049314e-01
-1.633729327235047823e-02,1.706045702550454957e-01,-1.380696745156881622e-01,-4.230811770078107131e-02,-1.181557097135388923e-01,8.760701222431614699e-02,1.176549460353173288e-02,-1.923159798603039927e-01,1.301750629531258918e-01,-1.370101708967771947e-01,-6.625257857049099419e-02,1.677297118896098616e-01,-1.530217155935136575e-01,-7.949098737333308573e-02,-3.318760874020388885e-01,-1.241701284560968871e-01,-2.312973752082796708e-01,-3.398801272668536960e-02,9.556681396064851952e-02,4.221670641800525509e-02,4.174747521970768177e-02,-3.158040412094609839e-01,1.903259800225459153e-01,2.331846192515245886e-01,3.673744028305699072e-02,5.568163112591394126e-02,9.081460644609615218e-02,4.070622240954421822e-02,1.265346857519302759e-01,-1.285241029040710969e-01,-1.765024827497086168e-01,-2.379456654925498904e-01,2.162837690151117320e-01,5.892517323842304949e-02,5.561605777432544057e-02,1.110329783682391935e-01,1.834962424814163551e-01,-2.198894059469443107e-02,2.821311315574285272e-01,2.192838571551598004e-01,1.181171825267125358e-01,-5.836630036856908788e-02,1.313489782439865028e-01,9.625000603574924291e-03,2.193280367867547487e-01,-3.567956067343147630e-02,-1.230972237110320930e-02,-1.349295046449697222e-02,1.706686354314548197e-03,9.685953782099633591e-02,-7.971984015642687160e-02,2.427874892236021181e-02,-8.253601758602606420e-02,6.422745476879818116e-02,1.719867216990019487e-01,-9.501473156954355626e-02,1.943936636394141132e-02,1.008695781380072876e-01,4.652545420900977557e-02,1.629072799351279355e-01,1.971442036088869865e-01,-6.204531829202301202e-02,9.442750051628222285e-03,-1.771746442160046509e-01,1.848188124792133624e-01,-5.282009435720589341e-01,3.862096340094526431e-02,1.505779037724055136e-01,1.272258333291068633e-01,1.114286280727385531e-01,-7.095979098784310768e-02,4.004862025424399397e-02,1.867849121980404148e-01,-2.725670655007009224e-02,5.798483053402739978e-02,8.756144869537300923e-02,-8.549196098234825014e-02,1.028182440551709681e-01,-8.602323597933676791e-03,-3.374382032975741658e-02
