3.774981854629367306e-01,3.667315098320717004e-01,3.774981854641955015e-01,3.667315098333304713e-01,7.115621186732650135e-06,7.009219101430490408e-06,2.603370407768953402e-04,2.553344459065433163e-04,3.772307324522536365e-01,3.664691658275043840e-01,3.487194623037657674e-10,3.395593399035110054e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.258785355725347647e-12,1.258785355725347647e-12
3.760398124149947341e-01,3.573481748196066232e-01,3.760398124162531164e-01,3.573481748208650055e-01,3.413467110705930736e-06,3.294851005536755077e-06,2.498235250748076183e-04,2.493480391121060086e-04,3.757865752405012416e-01,3.570955317489138414e-01,1.823080194268271238e-10,1.805751609751904009e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.258362010240996457e-12,1.258362010240996457e-12
3.592690951797878895e-01,3.536396701160703371e-01,3.592690951810460498e-01,3.536396701173284973e-01,1.928682835229454393e-06,1.929786316810947704e-06,2.473588853032618372e-04,2.489436793908197574e-04,3.590198074610942980e-01,3.533887965007356802e-01,1.505551335149565306e-10,1.496270428967510933e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.258138975680131227e-12,1.258138975680131227e-12
3.636602726295984356e-01,3.544224796658627663e-01,3.636602726308568179e-01,3.544224796671211486e-01,1.985208364433342818e-06,1.921035645411159884e-06,2.551759723851203493e-04,2.522250705122906322e-04,3.634031112999129842e-01,3.541683334145244721e-01,1.489359353106937854e-10,1.451805906179957615e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.258396054087224323e-12,1.258396054087224323e-12
3.713047954411372586e-01,3.532452595979849175e-01,3.713047954423959185e-01,3.532452595992435773e-01,1.492641972976072604e-06,1.433040451586291610e-06,2.475112893396606384e-04,2.476639489243810926e-04,3.710557913697139498e-01,3.529961624753257809e-01,1.401106546696304140e-10,1.332831727377727537e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.258680827387996633e-12,1.258680827387996633e-12
3.728037281016698956e-01,3.537290020237632837e-01,3.728037281029286665e-01,3.537290020250220546e-01,1.104872941342539059e-06,1.089583489278498554e-06,2.559858030036815842e-04,2.543506295069759273e-04,3.725466372938991966e-01,3.534735616839760342e-01,1.318256831010551249e-10,1.267910204988475825e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.258747888091529716e-12,1.258747888091529716e-12
3.575008334147747324e-01,3.539734364785630527e-01,3.575008334160336698e-01,3.539734364798219901e-01,9.600883115836736525e-07,8.880402292481938222e-07,2.447246228152742177e-04,2.503387404949133400e-04,3.572551485812522909e-01,3.537222095784928744e-01,1.223955996106074715e-10,1.193460602519264186e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.258920585151140060e-12,1.258920585151140060e-12
3.770719298474021208e-01,3.542403892395726839e-01,3.770719298486612803e-01,3.542403892408318433e-01,8.614612400916227441e-07,8.089479006221235775e-07,2.612740590451287370e-04,2.512102844739843828e-04,3.768097942046924054e-01,3.539883698882256846e-01,1.224245259466009073e-10,1.189723679681394851e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.259133355782555941e-12,1.259133355782555941e-12
3.673224509323699816e-01,3.533775586275252900e-01,3.673224509336290300e-01,3.533775586287843384e-01,6.834347823098093497e-07,6.907067426751959119e-07,2.502102752304684666e-04,2.512532260966844535e-04,3.670715571125716670e-01,3.531256145836577098e-01,1.097855360946976896e-10,1.110282408075883053e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.259058457492588663e-12,1.259058457492588663e-12
3.610365690525272342e-01,3.529856094028735458e-01,3.610365690537863381e-01,3.529856094041326497e-01,5.744203853144008405e-07,5.930774166438180016e-07,2.494693719059265665e-04,2.509954519201218807e-04,3.607865251527439532e-01,3.527340207678938966e-01,1.074920046163893388e-10,1.056428755666627882e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.259098708261819387e-12,1.259098708261819387e-12
3.736971271892591817e-01,3.531357951026932174e-01,3.736971271905184522e-01,3.531357951039524878e-01,5.905934242909064539e-07,5.380085935507201920e-07,2.551118980101473401e-04,2.508617058435095182e-04,3.734414245911839569e-01,3.528843952855791888e-01,1.066408005168533522e-10,1.026769645802768090e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.259256966666588809e-12,1.259256966666588809e-12
3.729454996301409531e-01,3.525739907810322982e-01,3.729454996314002235e-01,3.525739907822915686e-01,4.914510000427512331e-07,4.800623423656960433e-07,2.510065814237992586e-04,2.506821008845273044e-04,3.726940014979983062e-01,3.523228285222616551e-01,9.971877809588531428e-11,9.554373993469566843e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.259283890829674075e-12,1.259283890829674075e-12
3.642837498177401989e-01,3.526427355486577708e-01,3.642837498189995804e-01,3.526427355499171523e-01,4.195784782056375638e-07,4.291111939180607847e-07,2.474040431946086479e-04,2.512756065683063476e-04,3.640359261015623238e-01,3.523910307392483787e-01,9.450506785511925247e-11,9.164720443770060789e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.259394306399391939e-12,1.259394306399391939e-12
3.750996951230295418e-01,3.530970542947817203e-01,3.750996951242890898e-01,3.530970542960412684e-01,4.282481234344825928e-07,3.925502303238594922e-07,2.545766020854640151e-04,2.502064358505062900e-04,3.748446901823189181e-01,3.528464552204289562e-01,9.050172007115093096e-11,8.827196788252181376e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.259530011895825739e-12,1.259530011895825739e-12
3.583886131507000861e-01,3.527005100930719061e-01,3.583886131519596896e-01,3.527005100943315097e-01,3.623639252755088157e-07,3.561503156538834426e-07,2.460065537887439228e-04,2.499327100936546311e-04,3.581422441459614636e-01,3.524502211501915894e-01,8.702462219193580296e-11,8.247104061719853279e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.259582471621744483e-12,1.259582471621744483e-12
3.769563761465218321e-01,3.526768928381793233e-01,3.769563761477815467e-01,3.526768928394390379e-01,3.245999087356107579e-07,3.197361577365401584e-07,2.555960317017950761e-04,2.509686810381361096e-04,3.767004554334164590e-01,3.524256043419191631e-01,8.149487339335385906e-11,7.906430286126024519e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.259694916103230117e-12,1.259694916103230117e-12
3.670295505509697520e-01,3.525516751068829002e-01,3.670295505522295221e-01,3.525516751081426703e-01,3.244991560890678798e-07,2.915351025703797534e-07,2.484485234877676914e-04,2.500671004143509638e-04,3.667807774467606863e-01,3.523013163961242200e-01,8.156518022422579261e-11,7.524173231280665424e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.259778771948951186e-12,1.259778771948951186e-12
3.682096779620042670e-01,3.523891060354878424e-01,3.682096779632640926e-01,3.523891060367476680e-01,2.716408466061958187e-07,2.652195757548551513e-07,2.449302070798184904e-04,2.502515924183413795e-04,3.679644760361182598e-01,3.521385891525637413e-01,7.795957269912748958e-11,7.092997014607701013e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.259846318822435681e-12,1.259846318822435681e-12
3.643392602985416895e-01,3.525558217487466117e-01,3.643392602998016261e-01,3.525558217500065483e-01,2.353513141268170335e-07,2.405975092829241853e-07,2.507246924683181671e-04,2.507403983720889531e-04,3.640883001799313790e-01,3.523048406835891377e-01,7.482785860296639872e-11,6.927606508747847480e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.259954641510652398e-12,1.259954641510652398e-12
3.767190569986884063e-01,3.525826082725923571e-01,3.767190569999484540e-01,3.525826082738524048e-01,2.369759754954370941e-07,2.190935958104220157e-07,2.569698168337707740e-04,2.500409377489187573e-04,3.764618501336059464e-01,3.523323481743684815e-01,7.227321509876659382e-11,6.687918445383557705e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.260030187337173799e-12,1.260030187337173799e-12
3.688009574980729566e-01,3.526929238965369473e-01,3.688009574993330597e-01,3.526929238977970504e-01,2.015553821904266549e-07,1.994907739533751212e-07,2.531988281270748328e-04,2.507349499045941261e-04,3.685475570480739038e-01,3.524419893907300705e-01,6.648982556908615127e-11,6.512835700121379754e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.260097618655858820e-12,1.260097618655858820e-12
3.643874572626968344e-01,3.525875417821899838e-01,3.643874572639570486e-01,3.525875417834501979e-01,1.838561193741059815e-07,1.802934188760640149e-07,2.472016598042405477e-04,2.502727984735274823e-04,3.641400716782956515e-01,3.523370886267864210e-01,6.847754825584828059e-11,6.351116364683754660e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.260210109441908432e-12,1.260210109441908432e-12
3.741695800448727183e-01,3.526688697968287101e-01,3.741695800461329879e-01,3.526688697980889797e-01,1.728126533716848192e-07,1.637483837052462803e-07,2.534254284542691816e-04,2.503666393850851549e-04,3.739159817355624527e-01,3.524183393469970671e-01,6.820260681035858904e-11,6.206287632291986906e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.260290680100410258e-12,1.260290680100410258e-12
3.538676651173386367e-01,3.526621461607691299e-01,3.538676651185990174e-01,3.526621461620295106e-01,1.429069964837690862e-07,1.489362607397097116e-07,2.489645652294085357e-04,2.505181985370543395e-04,3.536185575771720324e-01,3.524114789655690139e-01,6.794072204778830816e-11,6.040228419666836184e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.260371639246616649e-12,1.260371639246616649e-12
3.551519171411030573e-01,3.526046277634192760e-01,3.551519171423635490e-01,3.526046277646797678e-01,1.365285606987049678e-07,1.354857424633519734e-07,2.450814699707550416e-04,2.504459953562922529e-04,3.549066990764545571e-01,3.523540462229265424e-01,6.611706765806190154e-11,5.939400411931406863e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.260473377730505945e-12,1.260473377730505945e-12
3.715124246126259577e-01,3.527286692540018143e-01,3.715124246138865050e-01,3.527286692552623615e-01,1.307155850735372241e-07,1.232704176544618284e-07,2.559096230878891922e-04,2.502328604363008484e-04,3.712563842088072441e-01,3.524783130653461605e-01,6.514578111491181769e-11,5.780173177424299296e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.260546048993699098e-12,1.260546048993699098e-12
3.679895345362842463e-01,3.527835167137270966e-01,3.679895345375448490e-01,3.527835167149876994e-01,1.137070556748431148e-07,1.127689937781588685e-07,2.482818460822968786e-04,2.505976041954824634e-04,3.677411389215650139e-01,3.525328062834138798e-01,6.158121825114175421e-11,5.712395471924043819e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.260608293358599825e-12,1.260608293358599825e-12
3.731427303821246433e-01,3.526825919596878189e-01,3.731427303833853570e-01,3.526825919609485327e-01,9.915972666049446251e-08,1.023002722025759797e-07,2.478426487763767138e-04,2.504482920605450311e-04,3.728947885102439908e-01,3.524320413102259297e-01,6.337764165045876766e-11,5.712913878752879296e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.260688664190764632e-12,1.260688664190764632e-12
3.700055619251194083e-01,3.526527085304580478e-01,3.700055619263801776e-01,3.526527085317188170e-01,9.921845797873813882e-08,9.350874676072891793e-08,2.433646812104016009e-04,2.501677845942663794e-04,3.697620979637402105e-01,3.524024471812153281e-01,6.171082203081353332e-11,5.590168181970151357e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.260758437698027643e-12,1.260758437698027643e-12
3.682942807868757606e-01,3.526634149191620882e-01,3.682942807881365854e-01,3.526634149204229129e-01,8.547334285166781588e-08,8.562849717317495347e-08,2.543312866324359952e-04,2.506160621756120988e-04,3.680398639669800742e-01,3.524127131722950557e-01,5.992040567876988924e-11,5.619425386588958400e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.260823930543331606e-12,1.260823930543331606e-12
3.652443873111685391e-01,3.526020748342354461e-01,3.652443873124294194e-01,3.526020748354963263e-01,7.717608244606047589e-08,7.789453860685299833e-08,2.501508953380179000e-04,2.505683447862026847e-04,3.649941591833228416e-01,3.523514285389208189e-01,5.642523386865984973e-11,5.598983756947743150e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.260893411745369391e-12,1.260893411745369391e-12
3.682365336581565063e-01,3.527193465106232551e-01,3.682365336594174421e-01,3.527193465118841909e-01,7.384683627055547894e-08,7.094289741736173269e-08,2.536620852549920698e-04,2.502596502944703623e-04,3.679827976669648448e-01,3.524690158632478032e-01,5.910037690079876170e-11,5.418353676857831673e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.260951982779843206e-12,1.260951982779843206e-12
3.628862616726828971e-01,3.528236457471585763e-01,3.628862616739438884e-01,3.528236457484195676e-01,6.363142142599607095e-08,6.514616353136465462e-08,2.449923509346345167e-04,2.505703702725700730e-04,3.626412056361318359e-01,3.525730101770191416e-01,5.419499801954480977e-11,5.370332216881152121e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.261001580144034563e-12,1.261001580144034563e-12
3.632201277758417834e-01,3.528040737642047509e-01,3.632201277771028303e-01,3.528040737654657977e-01,5.948515095835906434e-08,5.954162377939153016e-08,2.441198386423028993e-04,2.504258440258393744e-04,3.629759483937781139e-01,3.525535883250602853e-01,5.827038392673056261e-11,5.349482036862584542e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.261059568912343519e-12,1.261059568912343519e-12
3.700591430177380126e-01,3.528432185658884057e-01,3.700591430189991149e-01,3.528432185671495080e-01,5.401391260021628960e-08,5.464013219358209492e-08,2.491939686000343101e-04,2.503706553478325094e-04,3.698098949811594593e-01,3.525927932178672397e-01,5.406590226863985449e-11,5.254111412736984300e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.261107639864843248e-12,1.261107639864843248e-12
3.574854824962463429e-01,3.528053207195118723e-01,3.574854824975075007e-01,3.528053207207730302e-01,4.902667903845124572e-08,4.983541081663858697e-08,2.463400415425471830e-04,2.503372221227154562e-04,3.572390933791290690e-01,3.525549336101112541e-01,4.889565882681631840e-11,5.186706021930626649e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.261158674567043744e-12,1.261158674567043744e-12
3.554957018997664253e-01,3.527465371131132676e-01,3.554957019010276387e-01,3.527465371143744810e-01,4.511199157475588157e-08,4.513849678629987385e-08,2.446630255745631905e-04,2.503923772550601420e-04,3.552509937059869505e-01,3.524960995456976609e-01,5.621330058401519787e-11,5.166378479379421938e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.261207164029009044e-12,1.261207164029009044e-12
3.655952280989013259e-01,3.527535901079304481e-01,3.655952281001625948e-01,3.527535901091917170e-01,4.258572527958787091e-08,4.046297444471439435e-08,2.468040136347445282e-04,2.501000715295102414e-04,3.653483814457964551e-01,3.525034495230769949e-01,5.374484810355705481e-11,5.034951476037063346e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.261250396555645911e-12,1.261250396555645911e-12
3.587915514035457387e-01,3.526770889712087520e-01,3.587915514048070076e-01,3.526770889724700209e-01,3.604774534974581433e-08,3.702816280815773929e-08,2.453470726560913018e-04,2.502408717716183163e-04,3.585461682335335243e-01,3.524268110211418170e-01,4.961075917281979754e-11,5.013250085444331050e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.261293862789719786e-12,1.261293862789719786e-12
3.715140809870373650e-01,3.526177345256341633e-01,3.715140809882986894e-01,3.526177345268954877e-01,3.314315311538425763e-08,3.360010833257957670e-08,2.455930175370780229e-04,2.501013746630047999e-04,3.712684547734653728e-01,3.523675995015317364e-01,5.288181651053147063e-11,4.933110378725565079e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.261346147878722856e-12,1.261346147878722856e-12
3.631455178406602924e-01,3.526719513241511894e-01,3.631455178419216723e-01,3.526719513254125693e-01,3.127608952526502944e-08,3.090907427604845388e-08,2.438408844064401688e-04,2.499535150640193456e-04,3.629016456314307359e-01,3.524219668515505277e-01,4.873355992818462128e-11,4.846232765478598080e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.261394517370044557e-12,1.261394517370044557e-12
3.610582380481626164e-01,3.526294368575714211e-01,3.610582380494240518e-01,3.526294368588328565e-01,2.760076941039256096e-08,2.834043469476632132e-08,2.454731705218336454e-04,2.502639849203876785e-04,3.608127372262064925e-01,3.523791444830121078e-01,5.066486042105593145e-11,4.920424311606875135e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.261434139763517115e-12,1.261434139763517115e-12
3.557856375610765065e-01,3.525906443465896545e-01,3.557856375623379974e-01,3.525906443478511454e-01,2.556242149286213398e-08,2.627736859684770338e-08,2.436008207285860437e-04,2.501432122178467369e-04,3.555420111260750859e-01,3.523404748078921567e-01,5.185135926590641345e-11,4.911106917773452320e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.261472946552878846e-12,1.261472946552878846e-12
3.743023566032338545e-01,3.527083573441546216e-01,3.743023566044953454e-01,3.527083573454161125e-01,2.641723900001641556e-08,2.453819121184748209e-08,2.493281615979584800e-04,2.499896390902021405e-04,3.740530019745004209e-01,3.524583431184741822e-01,4.989646383682982034e-11,4.839899040602452540e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.261509546730334860e-12,1.261509546730334860e-12
3.521975569155897934e-01,3.527346265585782348e-01,3.521975569168513398e-01,3.527346265598397812e-01,2.303197695364302829e-08,2.297626129424555824e-08,2.455365107957395562e-04,2.502577457369227205e-04,3.519519973220177067e-01,3.524843457877863129e-01,5.079943022849376361e-11,4.879370613606766356e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.261532186411428121e-12,1.261532186411428121e-12
3.677258419092633290e-01,3.527032711523968023e-01,3.677258419105248755e-01,3.527032711536583487e-01,2.212346034828337786e-08,2.166969235047936624e-08,2.479156918107321551e-04,2.502414635919345399e-04,3.674779040441789046e-01,3.524530079703697694e-01,4.981333767576240419e-11,4.874274975759831666e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.261560123326555459e-12,1.261560123326555459e-12
1.179824039544751790e-01,1.192446710527442638e-01,1.179824039557351156e-01,1.192446710540042004e-01,7.384794705183926687e-05,6.918471552527738174e-05,8.373830261395242766e-05,8.854617682572152077e-05,1.178248166380424788e-01,1.190869390645428738e-01,1.066766913707604571e-09,1.095850400894091478e-09,0.000000000000000000e+00,0.000000000000000000e+00,1.259930913497338072e-12,1.259930913497338072e-12
6.664573571709418720e-02,6.915761141573502357e-02,6.664573571835480381e-02,6.915761141699564019e-02,7.143889572868394975e-05,7.460129434284286398e-05,7.942381390928644584e-05,8.319784066807586580e-05,6.649487204160801912e-02,6.899981131591527428e-02,9.658481878464560905e-10,9.648088263233642190e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.260614801837207482e-12,1.260614801837207482e-12
6.002218475363720052e-02,5.981129735694060146e-02,6.002218475489824040e-02,5.981129735820164134e-02,2.586187243925323168e-05,2.489883776235122552e-05,4.866670118746630987e-05,4.908104369677661821e-05,5.994765567334287004e-02,5.973731697512753985e-02,5.066676085630463162e-10,5.003539316075652041e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.261042359874929398e-12,1.261042359874929398e-12
5.236887864284962141e-02,5.215280898503570073e-02,5.236887864411053639e-02,5.215280898629661571e-02,3.592926137136893261e-05,3.598611530423625581e-05,6.500399163719419390e-05,6.310867712832768513e-05,5.226794482378124829e-02,5.205371363828020098e-02,5.660598070831589030e-10,5.543229361751854737e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.260916650139385717e-12,1.260916650139385717e-12
4.588127766057842338e-02,4.479297828209247156e-02,4.588127766183902612e-02,4.479297828335307430e-02,2.463079593896431399e-05,2.565564750103144090e-05,6.031159132868189481e-05,6.223279626658644969e-05,4.579633470214308083e-02,4.470508927154072387e-02,5.711676945468440659e-10,5.667841238683338450e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.260605761642508948e-12,1.260605761642508948e-12
4.190684848941628876e-02,4.201225192295316574e-02,4.190684849067571882e-02,4.201225192421259580e-02,7.239724368162963841e-06,7.229813435490629791e-06,3.028909390586246043e-05,3.140079487273489102e-05,4.186931941500274951e-02,4.197362106521428105e-02,2.561395149148077040e-10,2.494306560805579848e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.259432652138818788e-12,1.259432652138818788e-12
4.061496768203299440e-02,3.994328370516728871e-02,4.061496768329289631e-02,3.994328370642719062e-02,1.439491540957952672e-05,1.462358891028779115e-05,3.793037280604665804e-05,3.781494620950992872e-05,4.056264207930173477e-02,3.989084485299497496e-02,3.145156370319850565e-10,3.170525160889543680e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.259904710062231494e-12,1.259904710062231494e-12
3.891583100889779712e-02,3.845821698762452029e-02,3.891583101015857332e-02,3.845821698888529649e-02,7.504266624232037408e-06,7.844058023892741259e-06,3.140217930016658056e-05,3.150038967847424868e-05,3.887692431514856023e-02,3.841887228882231997e-02,2.478248374684396679e-10,2.510998355179779979e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.260774340557720964e-12,1.260774340557720964e-12
3.693375760022426374e-02,3.753805380982342538e-02,3.693375760148545628e-02,3.753805381108461792e-02,4.922407726884528502e-06,4.869323332733420047e-06,2.614606446364909300e-05,2.625110329712415015e-05,3.690268888900994498e-02,3.750693315119461163e-02,2.390237880173037990e-10,2.319989530198889988e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.261190351486026336e-12,1.261190351486026336e-12
3.753152169056238330e-02,3.606698753161065307e-02,3.753152169182329828e-02,3.606698753287156806e-02,4.962151559902207659e-06,4.948750117766668315e-06,2.656433336616646404e-05,2.573230223225824313e-05,3.749999494220262325e-02,3.603630622652883447e-02,2.634336894001120108e-10,2.527317950032643632e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.260913620113354799e-12,1.260913620113354799e-12
3.519195312735112074e-02,3.467454196065938854e-02,3.519195312861212593e-02,3.467454196192039373e-02,2.071363659153104778e-06,2.128150494225583932e-06,2.318096769896632991e-05,2.276609024244418872e-05,3.516670062905653121e-02,3.464964755505446636e-02,1.669364709960988927e-10,1.648682540712559571e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.261007180555356182e-12,1.261007180555356182e-12
3.357475920118693086e-02,3.331087907451544400e-02,3.357475920244845646e-02,3.331087907577696960e-02,2.666098031421636413e-06,2.758723319941969609e-06,2.144406041853974930e-05,2.209802141125720819e-05,3.355064882679403837e-02,3.328602211800753274e-02,2.159429302850799959e-10,2.117767117567844526e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.261527513861121816e-12,1.261527513861121816e-12
3.251132636561371303e-02,3.196389284597635910e-02,3.251132636687580763e-02,3.196389284723845370e-02,1.418081344246492843e-06,1.398635061242391461e-06,2.065437216415914924e-05,2.032940958634036024e-05,3.248925377379437845e-02,3.194216466738181853e-02,1.383109287861640907e-10,1.339469608198562027e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.262092252691540512e-12,1.262092252691540512e-12
3.039465299263365353e-02,3.020241283620642148e-02,3.039465299389607772e-02,3.020241283746884567e-02,2.006537053851716851e-06,1.986022262332946832e-06,1.884333973388458837e-05,1.923723870759093776e-05,3.037380293546667123e-02,3.018118939983343088e-02,1.803792456910237357e-10,1.754030680622186356e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.262425532963232159e-12,1.262425532963232159e-12
2.755110594664699625e-02,2.842820708554666745e-02,2.755110594791018372e-02,2.842820708680985492e-02,1.566286154690939284e-06,1.596150960442164166e-06,1.676594061025600088e-05,1.773874708521249569e-05,2.753277354355601614e-02,2.840887201349448152e-02,1.763260342629332372e-10,1.740065315503069727e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.263188187517264726e-12,1.263188187517264726e-12
2.699246193385103701e-02,2.638760767921902173e-02,2.699246193511534164e-02,2.638760768048332636e-02,1.161478603113448426e-06,1.129944407820140727e-06,1.720471509674625923e-05,1.666486231344156026e-05,2.697409558850925523e-02,2.636981272566888204e-02,1.516419208686900375e-10,1.468288788827870121e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.264304442537857805e-12,1.264304442537857805e-12
