-4.991795777887475180e-03,3.489732542986310332e-02
-5.024621316474428556e-02,8.318260123550120719e-03
2.572218173963803367e-01,-2.053363263549972950e-01
5.225417307736538591e-02,6.029216427093571362e-02
-3.932353909262265024e-02,-8.219397021088416244e-02
1.589348752422161531e-02,-6.786351491056064056e-02
-4.534331571887174200e-02,7.370698381783515052e-02
3.189608766616258695e-02,3.245578714289703431e-02
6.401201992645759453e-02,-2.117132947541769047e-02
-5.033483737158274407e-02,3.936424846278541861e-02
1.670148216192073043e-02,1.924379656383329307e-02
3.592154141830372627e-02,3.529707401416039975e-02
-6.128813334168669615e-03,-1.757486839069649295e-02
1.002499064467342327e-02,1.690432150427681815e-02
4.682085840389860892e-03,-1.788914181908749304e-02
-5.244178726475244579e-02,-4.877504178464582563e-02
2.067173906164579064e-02,-1.507180943095347801e-02
5.516008166500761117e-02,3.722190199322533699e-02
-7.081280630925440925e-03,6.059419814220150247e-02
7.571701633919743213e-02,-1.532609578171816207e-02
-6.073008104958319345e-03,3.369446767123837616e-02
4.122519414776799548e-03,3.218988082704420800e-02
1.012233242296323860e-02,6.035381830008071380e-02
2.041382873035684116e-03,3.668060115273365836e-03
-1.115849888491443620e-02,-3.086450624549686578e-02
6.071875764023351024e-02,3.230818631009606257e-02
-5.653053161809966365e-02,-2.998741938729237305e-02
-1.337554169113478082e-02,-1.620704546462270121e-02
3.081350121865023550e-01,-7.820911082373910306e-02
-3.191597607886614146e-02,5.498495319612760335e-02
9.048788681799575795e-02,5.900089215767560791e-02
-6.018811305371263298e-02,-4.200450401769626613e-02
-2.043464212223315007e-02,-1.490749173789569261e-02
7.770828621794578783e-02,-3.920829314636355839e-02
-4.314353267884586673e-02,-4.714959544859625984e-02
1.408488629985655272e-01,-2.327251654268052208e-02
3.274999091625412084e-02,3.039409127678251166e-02
-5.403781100949167637e-02,-3.795304221111049387e-03
-1.252612179842551091e-02,7.998618452757046138e-03
-4.467455667333943004e-02,2.844034311015817759e-02
-7.410910462553910172e-02,4.545454632844434656e-02
-2.037206418178620637e-02,-2.872135795785402818e-02
-3.744121167694290653e-02,6.998830577561257482e-02
-4.744519856265428520e-02,-6.129726585931358912e-02
2.313778803155437935e-01,-1.673248892028702250e-01
-4.017837759920665081e-02,-4.855953460124692173e-02
3.830957965009437749e-02,-5.253628591529308639e-02
-1.075297490334784986e-02,-1.921929292688550478e-02
1.126016061985645952e-02,2.544277052309990364e-02
-3.378764325971722604e-02,-1.277108360761409177e-02
-2.885302689232807985e-02,-4.365952945613230107e-02
-5.010072183573756333e-02,-6.557763151086500042e-02
-2.548996999605883731e-03,5.259962752721163148e-02
4.912381138626529913e-03,6.351370009830568930e-02
6.001197405508421762e-02,-2.945161757422721377e-02
-5.842940127323208166e-02,1.741834175166135767e-03
5.323174691616656268e-02,2.395270374969429850e-02
-2.127318440357778978e-02,-3.045494829868894415e-02
6.424822316258453625e-02,-3.082631713121868761e-02
4.757524964231892202e-03,1.258507753254617335e-04
4.187273617333777884e-03,-3.985505215415987429e-02
-3.128333720297078735e-02,4.051899275525662480e-02
1.836865354354606517e-01,1.229071270848027808e-01
-3.601229383920481406e-03,-7.698430036833149408e-03
2.493734296100252185e-02,2.023295094107944309e-02
