-1.150733753383153951e-01,-1.267951617111433109e-02,-8.187563615555146918e-03,-1.618014508005062024e-01,-2.135874922841584159e-02,2.737528251458741513e-02,1.127860786357527817e-01,-5.627466297866597772e-02,-2.638422197185957482e-02,-3.183223729865072675e-03,-1.069119885254544641e-02,9.028757514924842797e-02,4.976190232146974340e-02,3.464150375871227067e-02,1.077926239241599471e-01,-7.743983047136683562e-02,-1.028356656689556961e-02,1.947156178244677932e-03,1.370161888734717538e-02,5.149670906404771320e-02,-1.382969255022915497e-03,-7.569585612265315689e-04,8.784483153101689534e-02,-1.180978499808213594e-01,2.493651066509531330e-03,-3.589807443790011404e-02,3.644722872565343830e-02,6.839157187218759815e-02,2.374510699678120378e-03,1.107535669495795516e-01,1.045283721323691101e-01,-7.147000919657663098e-02,-5.635509206997545845e-02,-9.963670063068849614e-02,3.535469090845424784e-03,-2.549138542624033651e-03,-9.648999603920077606e-02,-1.241005576057726129e-01,1.376106003019300084e-01,-3.648781611316406770e-02,2.590713412297256102e-02,-5.308211272336259279e-02,8.277322382245787258e-02,-3.582433477702675478e-02,-3.818593762212704051e-02,3.113760347492217778e-02,8.990195361875394364e-02,-9.824290217357485588e-02,3.691586251646737649e-02,-5.550452586256184734e-02,8.841839879380589823e-03,6.389756115178876761e-03,2.539642889900623618e-02,1.606209933635159917e-02,7.646909322543725407e-02,4.782431019861625721e-02,-9.259497503542953034e-02,6.711282927680313481e-02,4.736773392729887178e-02,-2.137208220113905738e-02,-8.426476223480854066e-02,-5.836600962179284979e-02,1.244089670199169939e-01,6.830569488308990342e-03,-7.239903365564946680e-02,6.723648907235815764e-02,-1.353862090734874249e-02,1.071272590920219030e-02,1.213578623376109465e-02,1.104851594536436499e-01,-9.277784207619532708e-02,-2.511797455563430023e-02,3.922329298396484004e-02,2.889964634424363119e-02,8.851601283036714118e-02,-2.768960106312868749e-02,8.750362038282447769e-03,-3.547620040551589804e-02,-4.995814212352232483e-03,-3.149014905692686106e-02,-7.262476735873482636e-02,4.654071882346429156e-02,-1.471288924551353849e-01,-8.154834992672827312e-03,-6.610546293926995720e-02,-8.300270253010437471e-02,7.812957904136874632e-02,-7.129560212350988246e-02,5.371144634495319398e-02,4.474803843226408256e-03
3.005308187635629194e-02,-9.283181771543800795e-03,-7.622256714975191895e-03,-1.130269024976158637e-01,-5.916571432841174344e-02,-4.608196455023253618e-02,3.827231110185664448e-02,-9.845373572641863413e-02,-1.075442907180217261e-01,5.732812885446042506e-02,6.583351885275971760e-02,2.635946403570752286e-02,-1.118675885642505113e-01,5.228539013091122734e-02,-6.836224761780772263e-02,-7.934767453879423837e-02,4.778903239906433231e-02,3.441108644549436407e-02,-8.621531366827503429e-02,-5.045629880168828185e-02,4.456766973656387659e-02,3.524987554529711298e-02,4.182153023366557559e-02,-1.002514383233032019e-01,3.308785817592394679e-02,-9.186532369279770682e-02,-3.346901666604611830e-02,-2.650004551472727107e-02,1.995881759103524181e-02,3.948201087165246342e-02,-1.087400526993966693e-02,-1.457272115384422757e-02,4.980714864559388638e-02,1.001403136594844895e-01,-1.279640897004747646e-01,-3.190610298012012264e-02,-1.746240143786991286e-02,-1.751934347180241500e-03,1.156202693134616120e-02,4.138106160875371087e-03,-5.016824684882137397e-02,-2.080641404433379929e-02,-7.995092079446655675e-02,-6.387963044164211845e-02,9.706222927316203453e-02,-6.909517601717383994e-02,-2.223267403265830403e-02,9.147264281144255882e-03,1.077699473788999995e-01,-9.382686454390902486e-02,-3.003642191018774874e-02,8.145294402947917192e-03,2.769552219075970337e-02,-2.645058365238318193e-02,4.113488809919373795e-02,-3.751632578038852778e-02,1.205625891268991001e-02,5.673452075751573252e-03,1.004047197484073811e-01,5.089040367709299351e-02,-2.368508519304460616e-02,9.682517469313261724e-03,6.818750907865268364e-03,-1.073317813906937285e-01,1.271488832893754922e-03,2.479957241622031058e-03,-1.512369969566261171e-02,-1.000899039865006529e-01,1.005909826273948121e-01,4.520342660651773675e-02,-8.768858822124922514e-02,-3.966264678066277333e-02,7.834165590502395471e-02,6.852143070807312220e-02,1.011952579345559988e-01,1.210052848602176379e-02,7.917902733685615313e-02,4.791498205839078706e-02,-6.722444071725254544e-02,-1.097157787414459185e-01,2.247289063667853165e-02,-1.057523973582861522e-02,6.765340164024252756e-02,-6.240246433992564790e-02,-5.233431147740699729e-02,-3.652814626137618204e-02,-5.098311398921306220e-02,4.079191353099455297e-02,2.713143781802358420e-02,5.216919785131141768e-02
-1.045653118773871293e-01,8.513368243769635357e-02,9.251799782557236507e-02,-1.090635541671156755e-01,-6.469390555189970249e-02,-2.993877483392655761e-02,-1.116008593528784558e-02,1.106429002366553643e-01,2.080819232842676114e-02,-1.262083392853012020e-01,2.533158596239318099e-03,8.036475756979027940e-02,4.420480143847055864e-03,-7.122451165415606689e-02,5.677657876890049998e-02,3.590053274393925631e-02,3.922372372405465157e-02,-2.051183024093349017e-02,-1.472198922599248783e-01,-4.926740339431076587e-02,1.039496132154365399e-02,-1.075650370764142695e-02,1.790021552302219557e-02,-1.126897218862524391e-01,-7.134421829497913231e-03,-1.339903935744092556e-01,1.145783574676815658e-01,7.307406192856170934e-02,1.127730186995048178e-01,-1.093100537950622390e-02,-7.475465881304665938e-02,4.616221599577317869e-02,-8.551332527477142897e-02,1.019438919512991037e-01,-8.405250185285607564e-03,-4.750616256711737845e-02,4.165320637126627978e-02,-2.178238713583425246e-01,2.949232725488220436e-02,-4.797831986558365180e-02,-4.820697334070868367e-02,-4.622029916573457478e-03,-2.760669259036163670e-02,9.449696817541811122e-02,9.121848502141746695e-02,-2.968789363555716584e-02,-1.388670322790533720e-02,5.768438662227604215e-03,8.393476879020669856e-02,8.788251125252391494e-02,7.061768665277610990e-02,5.775561144184025025e-02,8.296371611698601795e-03,-8.898402038044636586e-02,-9.952483874307491152e-02,9.690314342509420351e-03,5.997360014676710732e-02,-6.994481635961321674e-05,-3.872692241654518072e-03,-1.308124268571025373e-01,-6.996835004340253017e-02,3.403159092476938652e-02,-6.485929654371129505e-02,-1.407220513452480705e-02,2.623440678126648037e-02,-4.905041355390423602e-02,7.193937098217735582e-02,1.643447991981919487e-03,-7.921202612991347369e-02,6.077974784975994499e-02,-5.799263515775508922e-03,-1.243835022165088984e-03,-9.059247458555955146e-02,7.989449323208011600e-02,6.343022752359318839e-02,-3.739844291881595090e-02,-1.258476226885926752e-01,2.548208991221997261e-02,-2.743279923839396853e-02,-6.019053086500871647e-02,9.667834539591528553e-02,-3.492001278122194852e-02,1.290758024843577378e-01,-1.097209139922934382e-03,-1.591524140682525068e-02,9.996607768097282021e-02,-5.712218623127183342e-02,3.261422596916031813e-02,-3.083154886288752908e-02,-5.730032002225752402e-02
-1.097146793424491201e-01,-1.045795058290538149e-01,9.038966123869875136e-02,-1.914860295860381853e-02,-7.999715242033626772e-02,5.083872988078565885e-02,2.608668060969596830e-02,1.282664235903503702e-01,-7.466026681470673554e-02,-5.914732970707887311e-02,1.360139387060665603e-02,-9.300444891470652231e-02,-7.942302564274385246e-02,-1.181652810462519576e-01,2.268988149942113008e-01,1.813694459958352725e-02,7.494662901342909189e-02,-2.773940315889113564e-02,-2.818420756214152709e-02,9.851641214749334852e-02,-4.703905807614858214e-02,9.618082828805937790e-02,-2.517182982859746121e-02,5.415244309649053407e-03,-5.883766392951170264e-05,-6.420796420123137116e-02,1.667702887029558559e-02,-6.502877141960020091e-02,4.764277402388109733e-02,-7.280853202545711778e-02,9.302356105925671526e-02,-5.246962136961942635e-02,-8.321815548324755507e-02,-6.634647887149226937e-03,3.914204229478204788e-02,3.974500259220607040e-02,-8.300239968503050902e-02,-2.275859967914093951e-01,5.489691432598356458e-02,5.753268916039289138e-02,-2.425180057526143129e-01,-5.455020473775403639e-02,-9.823694573830216853e-03,9.474698919017174314e-02,3.889412705300893808e-02,-9.025175216009287404e-02,-9.157227659824415666e-02,2.603573232960894324e-02,1.919238275052069162e-02,-2.361290896698481009e-02,-2.033674424583084214e-02,-6.925058840497588623e-03,3.785452815493430944e-03,-1.360815997223134566e-01,-9.866675756329419678e-02,-6.442102667630027202e-02,-5.031801231265446012e-02,-8.014782061243538869e-02,-8.727104629798747293e-03,2.798433834839498049e-02,-7.005524510729251031e-02,-8.513155644409846345e-02,-1.734885750854378919e-02,1.075290338339031510e-01,4.246906312437816883e-02,-1.676408619752163889e-02,-1.009299562193194388e-01,-4.443525489229664671e-02,-1.069903158427248507e-01,1.220276554753542131e-01,6.159539382551634801e-02,-2.414026645614286010e-02,-7.692836470887753908e-02,1.612345117154955973e-02,-1.108914669911149620e-01,1.138035285429994936e-01,1.022771066759557146e-01,5.405409498280522307e-02,-2.080570914130048521e-01,2.306827745625661397e-02,9.265355710127798350e-02,-5.158075660693238473e-02,4.281979683898156849e-03,-1.787267535397745605e-03,9.680095444850972397e-02,9.844169700632665609e-02,5.066540117613674982e-02,-6.625866930009985389e-02,9.981866779819995039e-02,-1.012446495789155881e-01
-1.695111819990167967e-02,1.938534458205134689e-02,-1.904920016458080609e-02,2.798478762798449759e-01,-3.407660037200856834e-02,9.011449363615899044e-02,5.924819450890639327e-02,-2.137920487427297581e-02,5.424615158054889308e-02,-6.605526111834066072e-02,-7.294634198107849063e-03,1.148526158423732735e-01,4.431367732458080244e-02,-8.053801252686773604e-02,-1.455205405036415212e-01,-1.328227117155416082e-01,1.513610753214374507e-02,8.072317099126077866e-02,-8.174666697127963566e-02,2.652979081081206433e-02,-7.636083966603164630e-02,8.826637676413581768e-02,-2.792101780779892087e-02,4.824297213165269077e-02,9.127353064992987930e-02,-1.031245462860942569e-01,7.435726119030204584e-02,6.126559896859803261e-02,-5.289888924826978422e-02,-3.632033324984234451e-02,-6.957034782495276348e-02,-6.208145200867099672e-02,-4.792945830765801135e-02,4.034213223858370417e-02,1.027614496325478521e-01,-8.606231336483746719e-02,7.306903972716828968e-03,4.143613857907010867e-01,-1.075818853243622475e-01,5.508078570228769344e-02,1.864581643834681279e-02,4.383923659223865760e-02,1.021807238870661577e-01,-5.271365083032919507e-02,-4.524298295458555746e-02,-9.737104248050371114e-02,-1.037747407405953913e-02,5.504214869639101337e-02,-6.056671803262105025e-02,-5.655258237531436694e-02,-2.871598897904198856e-03,3.479124991872598743e-02,8.511171980041480623e-02,-8.961085109824035166e-02,-6.873365230725639319e-02,-2.540773830822878540e-02,-2.417783731705148292e-02,3.985802375032414246e-02,-1.484893068244889924e-02,-1.206310790496100960e-01,4.388102779878727544e-02,-2.506348869492960960e-03,-7.973681894970425718e-03,3.505570846089086506e-02,2.911907780974966331e-02,3.965441580027716066e-03,3.118828794006732810e-02,-1.707701384239865977e-02,-3.674629979726202339e-02,-2.005171974961665604e-02,-8.611582555560966593e-03,-1.020897464904069324e-01,1.785561848311488856e-02,-2.076404784316054821e-03,-1.886942428016016166e-02,9.813446219136914839e-02,5.437307132527204045e-02,4.938857552819732599e-01,-9.887983400931787958e-02,-9.370447271822547608e-03,1.440568391909098113e-02,-6.186526012198866054e-02,-1.050735650912985007e-02,2.460927967071778466e-02,1.197887905142555436e-03,1.599748882889213963e-02,-1.006942124692068175e-01,-1.099137322283460505e-01,1.431348692699490471e-02,-1.552938850182797315e-01
1.092150914573305764e-01,-1.050165472160569380e-01,-1.178348693484434009e-02,-7.229792708420657021e-02,8.212611449152321108e-02,3.114464058957928591e-02,1.065590223866337005e-01,-7.056746061214228156e-03,8.864874971284862626e-02,4.368154640407976436e-02,-9.258352247267999380e-02,-5.428003731087394090e-02,-5.118711217306614464e-02,-2.597295925535906408e-02,1.121802983595057285e-01,1.052766385398741095e-01,8.506281415801578150e-02,1.166434412469464360e-01,-1.278985314042070318e-02,6.992128872623187830e-02,4.425640608630092288e-02,-3.560177570116859064e-02,1.172206213370139277e-01,-6.049599739051732955e-02,-1.978911718902165093e-02,-2.124147974093260755e-03,9.962729955360957734e-02,-6.479636066983762710e-02,7.055076042331587249e-02,-1.370068395336405953e-01,9.765792072299980808e-02,6.116654280688961498e-02,-2.194529714467475731e-02,2.610203766563848893e-01,3.971117422352323650e-02,1.627124821150956885e-02,3.436619413400342216e-02,1.239858226379043499e-01,-1.004863138343888851e-01,-5.123121400525697949e-02,4.208489053578275130e-02,-1.349258761052581634e-01,1.048719509356282470e-01,6.504205132796259115e-02,6.244400976237199363e-02,-4.984893416502744409e-04,-8.823773541600636594e-02,4.742207447020765042e-03,1.093257596848158653e-01,7.066583983113980394e-02,7.091535344883481695e-02,5.530243866694525834e-02,-3.419809213000583187e-02,-2.749609472506494776e-02,-2.190899755135238686e-02,5.131503759245904794e-02,4.345648951174769375e-02,-3.211333616440213007e-02,1.646634739500728306e-02,-1.363035097628977343e-01,8.260743356933562820e-02,-8.919156365985532464e-02,6.524456777484577419e-02,5.503246257327497337e-02,1.011674499089500051e-01,-5.080300262122370430e-02,-8.753906802097276285e-03,1.006900233060119831e-01,6.860483545462416066e-02,-7.663992597648791594e-02,2.749887363080599084e-02,-2.397087861192427616e-02,-8.040901036641885311e-03,-1.036802144362378164e-01,6.313249436096228517e-02,1.112459201577323947e-02,-4.914763585781130317e-02,-3.104720052319573723e-02,5.099281129801233603e-02,4.022345113168656477e-02,9.321640823773019377e-03,-3.473872154929481815e-02,-7.655285729814242934e-02,9.976137552903105443e-02,7.762665479116796774e-02,-4.253367717301131251e-02,9.147511684091848283e-02,-2.302006448417358297e-02,5.516655453035067269e-02,4.339264704286220631e-02
1.863169689749028662e-02,8.135458282996692325e-02,9.220853012399338189e-02,-2.714947964027572200e-02,-5.668235902565784551e-02,2.387501742844660643e-02,1.266717342379879430e-01,-7.489867832584183593e-02,4.382398843802624150e-02,-9.367738146030649138e-02,2.985331779805164634e-02,5.178422581443395400e-02,2.274815401858969188e-02,1.279418003160641415e-01,-9.165504800864410218e-02,6.279519611827520838e-03,-7.134766575683278156e-02,1.857077717040932219e-02,1.460709499116937260e-01,4.337746532408889161e-02,-7.119305198097809761e-02,-8.124847000451389245e-02,-1.496458509719826233e-02,-9.760271702686941497e-02,-5.188246685856495732e-02,1.518617526702659148e-01,7.316901226490864218e-02,-3.509786564244510038e-03,2.231271074167844384e-02,-1.697235875145924888e-02,2.095228527676249591e-02,-9.399648711601546469e-02,7.165430012415885397e-02,5.185901018070216903e-03,6.423875916074632542e-02,-4.142100423869891912e-02,6.530409087090571774e-02,-1.771660156349705306e-02,-7.100869771382690987e-02,-1.675096190206530958e-02,3.107391021729953573e-02,-4.483594975780911401e-02,7.123088692892574902e-02,-7.856418551610584722e-02,-2.530460612804768042e-02,7.429050130237573046e-02,5.847893420877082332e-02,-7.471115195420435784e-02,-7.586312207471451914e-03,-9.870514514869006828e-02,3.239373209322665703e-02,5.470522979868401581e-02,2.572290457477580117e-02,-1.013540041660673657e-01,3.598194639972927128e-02,4.803710872872403795e-03,-3.127294538650393640e-02,-6.298094581618715604e-02,-9.796837888780810313e-03,-1.339098177526817229e-02,5.154292578173799017e-02,-7.577655683557955879e-02,-8.197207187689772856e-02,-8.347225975395526285e-03,-1.121866570323568416e-02,1.067712362904204293e-01,5.230752661445579182e-02,-1.037555466497923004e-02,6.124156794216559924e-02,5.459324185881078012e-02,-2.692826805562216486e-03,-2.168781452204889687e-02,9.956317315146831493e-02,-2.135282106356434575e-02,-4.500243953727132984e-02,9.332563145976162378e-02,-3.320328699932163785e-02,5.932349825251252706e-02,-2.884830643776270173e-02,-6.323424331340533888e-02,4.637508884180363729e-03,-6.699491588444270174e-02,-6.837996499976557729e-02,8.891872967610016387e-02,-3.735892812613721137e-02,7.848636731372574116e-02,2.315322059697866308e-02,-3.777414320959703725e-02,5.378216246728954181e-02,5.631126046852269473e-02
2.398580074999589681e-02,-3.498438722158756647e-02,-5.069800106579019916e-02,-2.490075495713470199e-02,6.019974630361742129e-02,-2.591682369756656210e-02,5.399821370255716846e-02,6.478667411446940860e-02,-7.424800028457033407e-02,2.529918308971157437e-02,-1.627108866600677009e-02,3.598520429023259470e-02,-1.064388251606899760e-01,-6.741346487180271962e-02,3.766565317581312827e-02,1.686183747531132260e-02,3.592553332267401506e-02,-2.090441388130661812e-02,1.142869451392226482e-01,7.259659448561757433e-02,-6.524155110936383228e-02,-1.872146684281257231e-02,-6.864486718449666625e-02,-3.308693344967410938e-02,-1.135143695321502305e-01,3.861813409802403868e-02,-4.184448304397964807e-02,-5.427397668888152282e-02,-4.196996020401680405e-02,-4.553995780443910457e-02,-9.305687955283011015e-02,-2.184171357592531656e-02,-2.909920490139128804e-02,2.161382151880818225e-02,-6.728377862368888074e-02,-1.682343780180766551e-02,6.707415758894214042e-02,2.402941156781869536e-02,6.872835707798871652e-02,1.016576758863931562e-01,2.084799898380945149e-01,6.641004101071816546e-02,-1.061026479903307840e-01,-9.790692495818803520e-02,7.183269933400897311e-02,-3.337988869241184653e-02,2.280517039783565292e-02,-4.194309553200198382e-02,6.279757202819769013e-02,-3.989430936796505012e-02,-6.381191939250098477e-02,-1.684418480518209971e-01,-3.744370852863234539e-02,1.133201883656194536e-01,3.313975159803340259e-02,8.150372086053549181e-02,7.697162864832156337e-02,1.189132126689588648e-01,-9.198741069367945278e-02,-4.117550677335778120e-02,1.722070084481728408e-02,-9.630606929930896065e-02,-3.049279198503093008e-02,-6.680634699582621572e-02,-1.083533079443104452e-01,-7.250241612583260831e-02,1.093208212635594506e-01,-2.161761877321523653e-02,-5.540840898749776859e-03,3.888857299140899282e-02,-5.895191085278943255e-02,-1.088410990076097221e-02,-6.423991962081605995e-04,-3.916757834246375330e-02,1.218884558647244237e-01,-5.635454752831835223e-02,-3.559672557653652258e-02,5.344590535568733564e-02,3.105799168065612875e-02,-3.718021526724848980e-02,9.787684134861626695e-03,7.596584019494366513e-02,6.073519365270894227e-02,1.035357042215105799e-01,-8.984403866871921995e-02,-9.752987501463507292e-02,7.578465116410945668e-02,-9.810594898463413649e-03,-4.559157581588870606e-02,-1.412191332264722647e-02
-6.833103877737911613e-02,-2.643222287467821442e-04,-2.076960874582875136e-02,-7.743950739634834768e-02,-5.126876271604936287e-04,-7.027406211603835773e-02,5.748826636675943846e-02,2.136880727989326836e-02,5.339204299754668481e-02,-3.138445485288810649e-02,1.094369933452609134e-01,-3.032897315687436979e-02,3.457592361023659969e-03,1.082637213770204637e-01,-2.595803356868291514e-02,2.874038646739347780e-02,1.379572240080129131e-01,2.393472492801266421e-02,5.515390041463812121e-02,-6.650636571853322208e-03,1.925385052081562270e-02,-4.019481758867497756e-02,5.764227646462083757e-03,6.263877099302378459e-02,3.079827179180806909e-02,-6.744345543704508006e-02,-3.301380405705798410e-02,-8.599615216942628482e-02,-5.220243097542701799e-02,8.413046108239652376e-02,-8.592122145878468287e-02,1.095270923055578910e-01,3.365361503810404553e-02,-5.411234906825657803e-02,1.033727806074125483e-01,-1.351621037532345013e-02,5.815269893085844854e-02,8.351925053078568251e-02,6.979470766972162288e-02,-8.163551818186699782e-02,-2.807575194213623448e-01,-1.703018908854282351e-02,9.914775615226266436e-02,5.280478431058274053e-02,7.547259122168992196e-02,6.264693425520252712e-02,-5.747000227871763151e-02,-1.238036873201247695e-01,-1.138676393800793635e-01,-3.984342385039312678e-02,-9.519307371618203339e-02,3.913488668915193758e-02,7.557190759990309314e-02,-5.655759018188536574e-02,9.056407072078657972e-02,9.784297733344718417e-02,1.998558984758842805e-02,-6.417249998560763113e-02,6.027675879461267400e-02,-5.136503979285701738e-02,5.893934239794593882e-02,2.403182613610387042e-02,-5.765382799869626235e-02,2.673046699474622076e-02,7.860996183428012318e-02,-8.363644178093360138e-02,5.434403039167014920e-02,5.236903262659884511e-02,2.140729145171495207e-02,6.247503200743013269e-02,6.767287381034388372e-02,2.601453145308057352e-02,1.200933297409420702e-01,-8.962692214920368883e-02,9.595766015440497509e-02,3.604954852346834229e-03,2.631141173403385436e-02,-2.372223246716136796e-02,8.321375824542212585e-02,-3.683359601329780006e-03,7.641077997247539000e-02,-5.350403805426882931e-02,1.046272248695838819e-01,9.855691917859628337e-03,8.608970689420154809e-02,2.185357713483579434e-02,7.998193227112594672e-02,-8.605251471045796685e-02,1.060237070430010420e-01,-1.524074425742483196e-01
-2.321345409102539004e-02,1.865818282311150489e-02,5.386873768777032667e-02,-4.012615566164390996e-02,9.286320450322305131e-02,-8.711744092824214893e-04,5.316075387289384557e-03,-3.782070131515368611e-02,-6.653231453964507380e-02,-2.074720765196158556e-02,1.016504092598218695e-01,-4.716937451459389530e-02,1.193253233662127342e-02,1.116478543947817953e-01,-8.578167964853990191e-02,-2.868183896821356257e-02,1.009134050174324490e-02,-1.287222043854987369e-02,1.097415509414483709e-01,7.627921964364346719e-02,4.648295260332964592e-03,2.598165448925177784e-02,7.019558483969927376e-02,-3.195125178230003721e-02,3.589346898878938152e-02,5.989881962904710505e-02,-1.761752099156027596e-02,-1.613920451408864393e-02,-3.479561023316261881e-02,-9.466983676489520994e-02,1.342024124735117369e-02,1.645002112765444821e-02,2.554844799625968083e-02,-2.090740955167639387e-02,-4.379132544991631674e-03,-5.575766610607739079e-03,-1.626474068748422468e-03,3.981190459112700364e-02,-4.621309544826619764e-02,8.067560771687574961e-02,-8.702069068995688106e-02,8.518564871060786692e-02,1.321643557298890308e-04,8.633000518320739503e-02,1.981113086732217213e-02,-3.945306674311731265e-02,2.845543545822397727e-02,-6.826729265130378199e-02,9.590219733411531333e-02,-3.777788783592266053e-02,-4.284777711731718730e-02,-1.041812766095461251e-01,5.177411082139852898e-03,1.016333423011924475e-01,4.035870913756103850e-02,-1.161364639366229551e-01,1.020569370279177795e-01,9.858792840814539771e-02,1.915846124554841613e-03,-2.940252891472824870e-02,4.372961614159721205e-02,5.665994833439051692e-02,1.239739568143218146e-01,-7.269395903526684743e-02,5.348837044442741884e-02,5.812078697368468910e-02,-3.227952421972981462e-02,9.889339239019959149e-02,8.916934583127357483e-02,-5.143715312091709513e-02,-3.833429231182709784e-02,8.080339098295809264e-02,9.512639531137683999e-03,-8.449913842624667826e-02,1.146365211489831504e-01,-5.723989150277960375e-02,1.042026135571468143e-01,-2.272579429724137443e-02,-7.319398540275945386e-02,-1.496008618932116122e-03,-1.169631893947641749e-01,-8.482783089174021282e-03,7.409177328309406174e-02,6.957831828577590305e-02,9.166994503436144692e-02,9.885865394743177659e-02,5.981750850842686845e-02,-1.308937151609359251e-01,-1.640780301417187753e-02,-3.944294457573767343e-02
